code_etudiant;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1184;83.743;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1185;302.793;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
1186;697.0079999999999;26.976;26.484;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1187;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1188;233.64600000000002;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1189;81.69;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1190;1023.818;19.125;19.945;19.945;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.289;20.601;19.945;19.125;19.617;19.125;19.125;33.393;19.125;19.125;19.125;21.093;19.289;19.617;19.125;19.453;19.125;19.781;19.453
1191;67.65100000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1192;44.99;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1193;83.474;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1194;80.054;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1195;1213.592;21.421;19.617;19.945;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.289;19.453;19.453;19.617;19.617;19.125;19.125;21.913;19.125;19.125;19.617;19.289;19.125;19.289;19.125;19.125;19.125;19.289;19.289
1196;738.976;25.828;25.828;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.992;25.828
1197;361.35200000000003;25.664;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.288;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1198;246.63400000000001;25.664;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.468;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1199;597.2860000000001;19.289;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1200;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1201;1296.4950000000001;26.484;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.828;25.5;25.5;26.32;25.5;25.5;28.616;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1202;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1203;462.858;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1204;826.431;26.32;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.992;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.828
1205;297.01300000000003;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.664;25.5;25.5;25.5;25.5;25.5;28.944;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
1206;381.0110000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1207;333.933;25.664;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1208;268.277;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;27.468;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664
1209;236.003;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1210;81.52600000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1211;2227.035;25.992;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.5;25.5;25.828;25.5;25.5;28.78;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.5;25.5;25.828;25.5
1212;142.546;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1213;37.602000000000004;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1214;167.92;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1215;459.919;25.664;26.32;25.664;25.5;25.5;25.5;25.5;25.5;25.828;25.992;25.664;25.828;25.5;25.5;25.5;25.5;25.5;28.616;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
1216;627.271;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;20.273;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1217;1310.6170000000002;25.664;25.992;26.32;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.992;25.828;25.5;25.5;25.5;25.5;30.42;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1218;815.7360000000001;19.125;19.453;19.945;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1219;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1220;87.63;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1221;255.949;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1222;110.148;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1223;163.63;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1224;760.4110000000001;25.664;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828
1225;233.68200000000002;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1226;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1227;100.043;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1228;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1229;396.85;19.289;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1230;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1231;1042.107;27.468;26.648;27.304;25.5;25.5;25.5;25.5;25.5;25.992;26.32;25.992;26.32;25.992;26.156;25.828;25.5;25.5;34.192;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.992
1232;839.425;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.828;25.828;25.5;25.664;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1233;364.701;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1234;548.439;25.5;25.664;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1235;58.357;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1236;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1237;252.837;27.14;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1238;542.542;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1239;632.913;25.828;25.828;28.288;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;26.32;25.828;25.5;25.5;25.5;25.5;27.468;25.5;25.5;25.664;26.648;25.5;25.5;25.5;25.5;25.5;25.664;25.664
1240;155.375;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1241;191.917;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1242;522.5540000000001;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;30.092;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1243;1026.1390000000001;27.96;25.828;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1244;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1245;441.584;25.828;25.828;26.156;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.828;25.828;25.828;25.5;25.664;25.5;25.5;27.468;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.5
1246;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1247;737.456;20.273;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1248;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1249;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1250;406.74600000000004;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1251;1300.987;25.828;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.451999999999998;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1252;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1253;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1254;833.874;26.484;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.992;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1255;453.16900000000004;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5
1256;27.482;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1257;856.327;25.828;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;31.404;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1258;1314.5140000000001;25.664;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.992;25.992;25.5;25.5;25.5;25.5;40.588;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1259;139.27100000000002;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1260;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1261;660.018;25.5;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;29.272;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1262;202.727;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1263;253.935;25.5;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1264;73.898;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1265;124.19600000000001;25.664;25.664;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1266;198.04500000000002;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1267;30.626;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1268;37.752;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1269;1098.645;19.289;19.453;19.453;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.617;19.617;19.453;19.289;19.289;19.125;19.125;25.029;19.125;19.289;19.289;20.765;19.125;19.125;19.125;19.125;19.125;19.781;20.929
1270;222.95600000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
1271;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1272;339.51;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.812;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1273;388.50399999999996;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1274;692.88;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.451999999999998;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1275;365.62600000000003;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.96;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828
1276;313.378;25.992;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1277;154.626;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1278;943.4369999999999;26.484;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.78;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5
1279;128.482;25.5;25.664;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1280;132.357;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1281;52.326;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1282;119.50300000000001;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1283;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1284;1159.644;25.5;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;29.928;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1285;558.3130000000001;25.664;25.828;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;27.632;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1286;288.327;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1287;1325.893;25.992;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;28.451999999999998;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1288;49.668000000000006;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1289;983.864;26.32;27.304;25.664;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.664;25.5;25.992;25.5;25.5;25.5;25.5;27.304;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1290;525.04;25.992;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.828;25.5;25.828;25.5;25.5;28.616;25.5;25.5;25.664;25.5;25.5;25.664;25.5;25.5;25.5;26.648;25.664
1291;303.28;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1292;904.419;25.664;25.664;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.992;25.828;25.5;25.5;25.5;25.5;28.944;25.5;25.5;25.664;27.304;25.5;25.5;25.5;25.664;25.5;25.5;26.32
1293;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1294;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1295;48.822;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
